"","video_id","channel_id","period1Comments","period2Comments","period3Comments","period4Comments","period5Comments","period1Likes","period2Likes","period3Likes","period4Likes","period5Likes","period1Disikes","period2Dislikes","period3Dislikes","period4Dislikes","period5Dislikes","period1Views","period2Views","period3Views","period4Views","period5Views","officialBrandContent","Brand"
"670","bFf6pMa3BIQ","UCQjh-JVPNWfY-KsZS3RgRHw",0,0,0,0,231,0,0,0,0,1688,0,0,0,0,192,0,0,0,0,222830,FALSE,"MountainView"
"671","QdG4IO1dMPE","UCVzcVhsTW7OIWRU0N2_XrTQ",0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,998,FALSE,"MountainView"
"672","rcccCvZQioQ","UCL6OWxD2YmuXmqbQtPjEWBQ",0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,74,FALSE,"MountainView"
"673","uKT3fMtQgzo","UC3zp8BMUHkcQI0pwWWEhV3g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,FALSE,"MountainView"
"674","mBNoa2y3Efs","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,170,FALSE,"MountainView"
"675","aRG7nFd4x2E","UCMS4cX8SHWChLvFyKxYFCAQ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,FALSE,"MountainView"
"676","NSXvw175OI0","UCS4hivrrD9zj2iYR2QzbzQw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,FALSE,"MountainView"
"677","WApfzdkLX1k","UC21Lm7vjxjQrwCBFMuN8qTw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,FALSE,"MountainView"
"678","OpcGEiYLazU","UCgmptRY8mhi7rwVi6K0VsEQ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,FALSE,"MountainView"
"679","EwGyhUXm2PY","UCWqV8Niq00mEdEmRfLmzIEg",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,FALSE,"MountainView"
"680","JuTTqqrt97s","UCY-HdKNQzLiiN-I05fRFxwQ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,FALSE,"MountainView"
"681","LPmHjQ70aBc","UCBveeHG8AamrFLrWRfF1MGg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,FALSE,"MountainView"
"682","hgKqiJRtgQM","UC1eqEeqqjGh8v3h8bAVziiQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,FALSE,"MountainView"
"683","GhBi2D7dmac","UC6Qec9C6CMRBySFrHuvGC4A",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,76,FALSE,"MountainView"
"684","zzqwqIgyJFM","UCS4hivrrD9zj2iYR2QzbzQw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,FALSE,"MountainView"
"685","BxKjMSDEqZk","UC6BnjaW0BVVnw7ZBf_yv4Aw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,"MountainView"
"686","XdMVOXY9gZQ","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,FALSE,"MountainView"
"687","UVl-F3Wv-f4","UCeP5dfSXzE68-54Nlu8FmNA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,FALSE,"MountainView"
"688","U2ZnrSLez1A","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,FALSE,"MountainView"
"689","RcPnpuj-v_4","UC7Pe3Pcd9XgYHCr_4-xTdbg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,FALSE,"MountainView"
"690","hcYCOTbwOW8","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,FALSE,"MountainView"
"691","nZudOXeLRiE","UCS4hivrrD9zj2iYR2QzbzQw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,FALSE,"MountainView"
"692","d-KfP0f3YuA","UCLyzzEIR-utwpJGvwTCBRHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,FALSE,"MountainView"
"693","g4liLNykJYc","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,FALSE,"MountainView"
"694","Gr7yOF5lBMk","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,FALSE,"MountainView"
"695","zxZIACeGb9Y","UCAZCZlPpuiLFU3IwNmvhjHQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"MountainView"
"696","1OKtRG_GwOk","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,FALSE,"MountainView"
"697","0cUtuyRKBjI","UCLyzzEIR-utwpJGvwTCBRHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FALSE,"MountainView"
"698","jWcSoNga5lY","UCFRx-fhPZBi9IZHwkLFrHHw",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,FALSE,"MountainView"
"699","2pS4ofWOhtA","UCT3anlx2SRjS6peIqLvd7GQ",0,0,0,0,104,0,0,0,0,14,0,0,0,0,9,0,0,0,0,1447,FALSE,"MountainView"
"700","Q0NzqlJQtqA","UCY-HdKNQzLiiN-I05fRFxwQ",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42,FALSE,"MountainView"
"701","ASyjS49K-KI","UCaQJlfy2Tk5XP2PZHlyutiA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,FALSE,"MountainView"
"702","_tjSJo6JVII","UC2lHLym-jv7zfm36tUFoPWA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,180,FALSE,"MountainView"
"703","dcb5T4at6-E","UCWxegScB6lfOSNpQB-gEjAQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,FALSE,"MountainView"
"704","RKdheNqtYjo","UCUwZX45cXK2uxInMDo5EogA",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,FALSE,"MountainView"
"705","S-h6ygWTbmo","UCheoCnOx63P_MNC_DBxJkiA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,FALSE,"MountainView"
"706","ZggBQuhKnA4","UC-FgTUsyzxJuX8E84c_kl5g",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1049,FALSE,"MountainView"
"707","YIPsKa1E_x4","UCG3BRxZiQGXkP6A4rOq2QhQ",0,0,0,0,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,111,FALSE,"MountainView"
"708","GeBrspxCjpM","UCvdJ8cDyyJoplHRYAklahLA",0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,4611,FALSE,"MountainView"
"709","FoVMSfS3xPE","UCCRvRtOvU0tMZA6ePVviDPg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,FALSE,"MountainView"
"710","e2PrmA3p6kU","UCTLc2pHDkUMZePTdVnyjIUQ",0,0,0,0,1,0,0,0,0,13,0,0,0,0,3,0,0,0,0,1726,FALSE,"MountainView"
"711","vNsP4kyi0Dw","UCavpWWuonCIopdARE2_GUsg",0,0,0,0,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1319,FALSE,"MountainView"
"712","n793DGzrfe8","UC7VpPkn5Ltpigpyiyz3j3Ag",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,158,FALSE,"MountainView"
