"","video_id","channel_id","period1Comments","period2Comments","period3Comments","period4Comments","period5Comments","period1Likes","period2Likes","period3Likes","period4Likes","period5Likes","period1Disikes","period2Dislikes","period3Dislikes","period4Dislikes","period5Dislikes","period1Views","period2Views","period3Views","period4Views","period5Views","officialBrandContent","Brand"
"104","Ny9ZpgDRKGY","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE,"Reese"
"105","P5_ZooZFaBs","UCPgedaC9_uJrS4DF0DvcAkA",25,40,71,188,113,218,513,596,1382,582,4,11,15,34,27,6567,15167,20645,51451,23251,FALSE,"Reese"
"106","PAbKobUTX88","UCd1fLoVFooPeWqCEYVUJZqg",5,3,4,11,8,25,54,58,87,75,2,3,1,5,6,4345,7075,5616,13762,8795,FALSE,"Reese"
"107","PLJfCtz82A0","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"108","PTi69dvWmGo","UC3_yQCLx6s3ad52w85oWtQQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,FALSE,"Reese"
"109","PaE9yUKixZY","UC0vcq8A7cVijOZt4dHhLKbQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,"Reese"
"110","PkkfvxZTnps","UCC9uqoIkY8Nd7J9Gnk98W1w",0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,29,69,84,83,59,FALSE,"Reese"
"111","PsXwluah_9k","UCr05mm0urtz66gSYiLd74Eg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,"Reese"
"112","Q-FAWlqid40","UC6QevXlizYiu0pGsMHFqAaw",1,5,0,0,1,1,2,0,3,2,0,0,0,0,0,90,148,119,147,86,FALSE,"Reese"
"113","Q2MG9ZjLI6Y","UCFCvI7xUfc0LA5GxXvFQWtw",7,11,7,3,11,46,61,23,45,19,1,0,0,1,0,896,1429,736,1192,813,FALSE,"Reese"
"114","Q9av7yrwkB4","UCR4CoSLbub0dk72UEMU5MYg",0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,11,4,7,9,FALSE,"Reese"
"115","QFLjN2dVxco","UCGdHe9fdPvBSnIbxranGfJg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,14,27,16,FALSE,"Reese"
"116","QJonu0PFDZA","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,FALSE,"Reese"
"117","QhXiG-etUa0","UCC9uqoIkY8Nd7J9Gnk98W1w",1,2,0,2,0,1,2,7,5,5,2,2,2,5,2,192,261,248,267,220,FALSE,"Reese"
"118","Qh_O_bpOnpo","UCl0nwQw5YjJPzSp8HavBM4w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"119","Qss0iEUHoq0","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,"Reese"
"120","RD9sHyLOSjQ","UCx4qg6LnReAMmRUmb07oV6A",1,0,0,1,0,2,0,2,4,1,0,0,0,0,0,168,235,206,267,199,FALSE,"Reese"
"121","RLal08B7aGg","UC-s6Cy_qvcJsyaWM9XTWE3Q",2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,155,249,155,198,139,FALSE,"Reese"
"122","RtzeCglKcVk","UCVlhtJHs4KzFGq_tjKeeP_g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,FALSE,"Reese"
